"Environment and Climate Change Canada"
"Monthly Values for December - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"INGONISH BEACH RCS","46.663","-60.406","NS","-1.8","1",NA,"13.9","1","-14.9","0","",,NA,"159.9","1",NA,"8.0","13","",,NA,"592.8","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","-2.5","0",NA,"12.7","0","-15.6","0","",,NA,"131.3","0",NA,"7.0","13","",,NA,"634.5","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-2.9","1",NA,"13.0","1","-16.6","0","",,NA,"105.3","1",NA,"10.0","11","",,NA,"625.6","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-1.5","1",NA,"12.5","1","-16.0","1","0.4","1",NA,"189.5","1",NA,"0.0","10","","",NA,"584.4","0.0","8202896"
"LOUISBOURG","45.921","-59.971","NS","-1.2","0",NA,"11.8","0","-16.1","0","",,NA,"167.6","0",NA,"12.0","11","",,NA,"595.0","0.0","8203163"
"LYONS BROOK","45.658","-62.797","NS","-0.5","13","2.0","13.0","12","-15.0","13","4.8","12",NA,"87.0","12",NA,"","12","","",NA,"332.8","0.0","8203230"
"MALAY FALLS","44.983","-62.483","NS","-2.0","1",NA,"13.4","1","-17.2","0","",,NA,"193.8","0",NA,"","12","",,NA,"598.6","0.0","8203405"
"NAPPAN AUTO","45.760","-64.241","NS","-4.6","0",NA,"11.5","0","-20.0","0","",,NA,"88.8","0",NA,"9.0","12","",,NA,"699.8","0.0","8203702"
"NORTHEAST MARGAREE (AUT)","46.368","-60.976","NS","-2.1","3",NA,"14.1","3","-18.3","3","",,NA,"149.9","3",NA,"28.0","20","",,NA,"563.4","0.0","8204154"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-5.2","0",NA,"11.2","0","-17.8","0","",,NA,"126.0","0",NA,"42.0","21","",,NA,"719.7","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-3.4","0",NA,"11.4","0","-19.0","0","",,NA,"119.2","0",NA,"4.0","11","",,NA,"663.1","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-4.0","0",NA,"12.0","0","-20.1","0","",,NA,"141.2","0",NA,"7.0","13","",,NA,"682.9","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-2.0","0","0.4","12.5","0","-16.0","0","4.0","0","10.0","206.4","0","142.0","0.0","12","","",NA,"621.2","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","-1.9","16",NA,"14.4","16","-13.3","16","",,NA,"75.8","17",NA,"","5","",,NA,"297.9","0.0","8204495"
"SABLE ISLAND A","43.946","-59.960","NS","3.4","15",NA,"14.2","15","-6.9","15","",,NA,"108.4","15",NA,"","10","",,NA,"234.2","0.0","8204703"
"SABLE ISLAND","43.946","-59.960","NS","3.2","1",NA,"14.1","1","-7.1","0","",,NA,"159.7","1",NA,"4.0","14","",,NA,"443.7","0.0","8204708"
"ST MARGARET'S BAY","44.700","-63.900","NS","-1.2","0","0.6","12.0","0","-16.0","0","4.0","0","17.0","170.8","0","129.0","0.0","10","","",NA,"594.4","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-0.3","7",NA,"9.3","6","-9.8","4","",,NA,"",,NA,"","","",,NA,"439.9","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","-0.7","3",NA,"12.1","3","-14.3","0","",,NA,"165.9","3",NA,"0.0","13","",,NA,"523.0","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-1.6","0",NA,"14.8","0","-17.9","0","35.2","0",NA,"157.3","0",NA,"5.0","17","",,NA,"608.1","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-1.6","0",NA,"14.6","0","-17.0","0","",,NA,"131.2","0",NA,"3.0","10","",,NA,"606.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-3.6","0",NA,"14.0","0","-19.0","0","9.2","0",NA,"120.2","0",NA,"0.0","11","","",NA,"668.1","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-1.9","0",NA,"15.7","0","-18.0","0","",,NA,"123.8","0",NA,"0.0","10","",,NA,"615.6","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-2.1","0","-0.1","13.5","0","-16.5","0","43.0","0","90.0","124.5","0","109.0","10.0","18","","",NA,"622.8","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-0.5","0",NA,"12.0","0","-15.2","0","",,NA,"143.0","0",NA,"3.0","13","",,NA,"572.2","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","7",NA,"77.2","7",NA,"0.0","4","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","-0.1","0",NA,"12.4","0","-13.4","0","",,NA,"111.3","0",NA,"5.0","14","",,NA,"560.6","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","-0.2","0",NA,"12.3","0","-13.2","0","51.4","0",NA,"128.4","0",NA,"13.0","19","",,NA,"563.3","0.0","8206495"
