"Environment and Climate Change Canada"
"Monthly Values for April - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"INGONISH BEACH CS","46.667","-60.400","NS","5.1","0",NA,"16.1","0","-5.1","0","",,NA,"113.7","1",NA,"","12","",,NA,"388.4","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","8.2","0",NA,"23.9","0","-3.4","0","",,NA,"40.4","1",NA,"","11","",,NA,"292.7","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","8.0","0",NA,"23.4","0","-3.9","0","",,NA,"35.4","0",NA,"","8","",,NA,"299.6","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","7.0","11",NA,"21.0","11","-5.0","11","3.0","11",NA,"48.4","11",NA,"","6","","",NA,"208.8","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","9.1","3","3.5","23.0","3","-3.5","2","0.0","3",NA,"39.5","3",NA,"0.0","10","","",NA,"240.9","0.0","8203100"
"LYONS BROOK","45.658","-62.797","NS","7.0","3","2.8","26.0","2","-7.0","3","4.0","1",NA,"32.5","1",NA,"0.0","8","","",NA,"297.1","0.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","6.5","1",NA,"18.9","1","-4.6","1","",,NA,"58.0","2",NA,"","12","",,NA,"334.3","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","1.3","6",NA,"12.9","6","-6.2","6","3.0","28",NA,"113.5","7",NA,"124.0","11","",,NA,"401.7","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","6.3","0",NA,"25.1","0","-9.0","0","",,NA,"41.6","1",NA,"","10","",,NA,"349.8","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","6.1","1",NA,"18.8","1","-6.5","0","",,NA,"46.8","2",NA,"","9","",,NA,"346.5","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","7.5","9","3.4","21.0","9","-3.5","9","8.0","9",NA,"54.0","9",NA,"0.0","6","","",NA,"220.7","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","5.5","0",NA,"23.0","0","-2.6","0","2.0","0",NA,"90.5","0",NA,"0.0","11","","",NA,"375.9","0.0","8204456"
"PUGWASH","45.843","-63.655","NS","5.8","14","1.6","20.0","14","-5.5","14","0.0","14",NA,"0.0","14",NA,"","0","","",NA,"194.7","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","5.5","3",NA,"11.8","3","-2.0","0","",,NA,"31.5","11",NA,"","5","",,NA,"338.2","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","3.3","3",NA,"9.6","1","-0.8","2","",,NA,"",,NA,"","","",,NA,"398.1","0.0","8204909"
"SHEARWATER AUTO","44.636","-63.507","NS","6.9","0",NA,"20.8","0","-1.5","0","",,NA,"45.7","1",NA,"","8","",,NA,"333.4","0.0","8205091"
"SHEARWATER RCS","44.630","-63.513","NS","7.3","0",NA,"20.2","0","-3.3","0","",,NA,"46.8","1",NA,"","7","",,NA,"321.3","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","5.2","0","2.7","21.5","0","-4.4","0","1.8","0","8.0","119.2","0","89.0","0.0","13","",,NA,"384.9","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","5.1","0",NA,"21.7","0","-5.4","0","",,NA,"108.5","0",NA,"","16","",,NA,"385.8","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","6.4","2",NA,"24.0","2","-8.0","1","0.0","2",NA,"61.6","2",NA,"0.0","12","","",NA,"324.0","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","6.2","1",NA,"25.9","1","-2.5","0","",,NA,"35.4","2",NA,"","8","",,NA,"342.5","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","8.3","0","3.1","22.0","0","-5.0","0","0.0","0","0.0","46.9","0","51.0","0.0","11","","",NA,"291.1","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","6.5","0",NA,"19.5","0","-2.6","0","",,NA,"24.7","1",NA,"","9","",,NA,"344.7","0.0","8206240"
"YARMOUTH A","43.831","-66.089","NS","7.1","0","2.0","16.9","0","-3.6","0","0.0","0","0.0","23.8","0","23.0","0.0","7","",,NA,"327.0","0.0","8206500"
