"Environment and Climate Change Canada"
"Monthly Values for September - 2011"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DEMING","45.216","-61.178","NS","16.2","0","1.1","25.0","0","6.5","0","0.0","0",NA,"124.8","0","109.0","0.0","11","","",NA,"61.8","8.9","8201410"
"GREENWOOD A","44.983","-64.917","NS","16.1","0","1.6","29.3","0","1.2","0","0.0","0",NA,"70.0","0","73.0","0.0","8","",,NA,"83.7","27.2","8202000"
"HALIFAX STANFIELD INT'L A","44.880","-63.500","NS","16.0","0","1.5","25.8","0","4.0","0","0.0","0",NA,"43.1","0","42.0","0.0","8","",,NA,"76.1","16.9","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","16.1","0",NA,"23.3","0","8.4","0","",,NA,"",,NA,"","","",,NA,"65.1","9.4","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","15.8","0",NA,"29.1","0","4.2","0","",,NA,"52.5","5",NA,"","6","",,NA,"86.4","21.1","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","15.9","0",NA,"26.9","0","3.0","0","",,NA,"51.5","0",NA,"","7","",,NA,"82.3","19.1","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","16.2","0",NA,"28.2","0","3.4","0","",,NA,"49.1","0",NA,"","8","",,NA,"79.9","24.8","8202810"
"LAKE MAJOR","44.717","-63.483","NS","16.6","8",NA,"26.5","8","4.0","8","0.0","8",NA,"63.8","8",NA,"","6","","",NA,"41.2","10.7","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","16.6","6","1.4","28.0","4","4.0","3","0.0","4",NA,"81.1","4",NA,"0.0","6","","",NA,"56.6","22.5","8203100"
"LOUISBOURG","45.900","-60.000","NS","15.6","1","1.3","25.0","1","2.5","1","0.0","1",NA,"77.7","1",NA,"0.0","9","","",NA,"80.3","11.8","8203161"
"LYONS BROOK","45.658","-62.797","NS","16.3","13","1.5","28.0","12","3.0","13","0.0","6",NA,"35.0","6",NA,"","7","","",NA,"46.0","16.7","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","15.9","0","1.7","28.0","0","0.0","0","0.0","0",NA,"62.4","0","56.0","0.0","10","","",NA,"78.7","15.7","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","15.2","0",NA,"26.0","0","0.3","0","",,NA,"29.8","0",NA,"","7","",,NA,"98.0","12.7","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","13.0","0",NA,"25.0","0","2.4","0","",,NA,"78.6","0",NA,"","11","",,NA,"156.6","5.9","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","15.2","0",NA,"27.8","0","-0.9","0","",,NA,"43.4","0",NA,"","7","",,NA,"98.5","14.2","8204193"
"PARRSBORO","45.413","-64.347","NS","14.3","0",NA,"26.0","0","-0.6","0","",,NA,"31.4","0",NA,"","7","",,NA,"118.3","8.4","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","16.4","11","1.9","25.0","11","4.0","11","0.0","11",NA,"62.4","11",NA,"0.0","8","","",NA,"40.5","9.9","8204453"
"POINT ACONI","46.317","-60.333","NS","16.1","0",NA,"27.7","0","2.7","0","0.0","0",NA,"48.8","0",NA,"0.0","5","","",NA,"76.9","21.3","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","15.2","1",NA,"27.2","1","0.1","1","",,NA,"82.3","1",NA,"","9","",,NA,"98.0","16.7","8204495"
"PUGWASH","45.843","-63.655","NS","17.8","16","2.5","28.0","16","0.5","16","0.0","16",NA,"22.2","16",NA,"0.0","4","","",NA,"13.4","10.4","8204525"
"SABLE ISLAND","43.932","-60.009","NS","16.9","0",NA,"23.1","0","8.2","0","",,NA,"137.5","0",NA,"","10","",,NA,"41.0","8.8","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","16.4","0","2.2","28.0","0","3.0","0","0.0","0",NA,"97.5","0","96.0","0.0","7","","",NA,"73.0","25.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","15.7","0",NA,"24.7","0","9.4","0","",,NA,"",,NA,"","","",,NA,"77.5","8.4","8204909"
"SALMON HOLE","44.933","-64.033","NS","18.0","0","3.6","26.5","0","8.5","0","0.0","0",NA,"109.8","0","96.0","0.0","8","","",NA,"24.5","24.8","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","16.7","2",NA,"26.6","2","5.4","1","",,NA,"45.6","2",NA,"","7","",,NA,"54.7","17.8","8205092"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","",,NA,"",,"",,"0.0","2",NA,"0.0","2",NA,"","0","","",NA,"","","8205193"
"SYDNEY A","46.167","-60.048","NS","15.3","0","1.4","27.1","0","2.8","0","0.0","0",NA,"67.8","0","57.0","","9","",,NA,"96.6","16.1","8205700"
"SYDNEY CS","46.163","-60.042","NS","15.2","0",NA,"26.7","0","2.0","0","",,NA,"68.4","0",NA,"","8","",,NA,"100.2","15.3","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","15.8","0",NA,"29.0","0","-1.0","0","0.0","0",NA,"41.1","0",NA,"0.0","5","","",NA,"89.3","24.2","8205774"
"TRACADIE","45.608","-61.680","NS","16.3","0",NA,"27.8","0","3.2","0","",,NA,"84.9","0",NA,"","8","",,NA,"73.2","23.1","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","16.7","0","1.8","29.0","0","2.0","0","0.0","0",NA,"65.9","0","65.0","0.0","10","","",NA,"72.4","33.3","8206222"
"WESTERN HEAD","43.990","-64.664","NS","15.5","0",NA,"26.4","0","3.5","0","",,NA,"67.9","0",NA,"","8","",,NA,"83.5","7.1","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","0",NA,"55.6","0","51.0","0.0","8","","",NA,"","","8206316"
"YARMOUTH A","43.831","-66.089","NS","15.6","0","1.4","23.7","0","6.2","0","0.0","0",NA,"59.8","0","63.0","0.0","8","",,NA,"75.7","2.9","8206500"
