"Environment and Climate Change Canada"
"Monthly Values for April - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DEBERT","45.417","-63.467","NS","3.4","1",NA,"20.8","1","-7.5","0","",,NA,"64.0","2",NA,"","15","",,NA,"422.3","0.0","8201390"
"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","45.921","-60.647","NS","3.0","6",NA,"12.8","4","-4.8","4","",,NA,"78.0","7",NA,"","13","",,NA,"360.1","0.0","8201780"
"GREENWOOD A","44.983","-64.917","NS","5.6","0","0.2","23.4","0","-4.6","0","6.0","0","40.0","62.7","0","75.0","0.0","14","",,NA,"372.7","0.0","8202000"
"HALIFAX INTL A","44.881","-63.509","NS","5.0","4",NA,"19.4","4","-5.4","4","4.6","4",NA,"67.7","4",NA,"","11","",,NA,"338.5","0.0","8202251"
"HART ISLAND (AUT)","45.350","-60.983","NS","3.0","0",NA,"11.1","0","-3.7","0","",,NA,"",,NA,"","","",,NA,"449.3","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","3.5","1",NA,"22.4","0","-7.0","1","",,NA,"86.4","0",NA,"","11","",,NA,"421.2","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","5.0","0",NA,"20.8","0","-5.9","0","",,NA,"93.9","0",NA,"","13","",,NA,"388.6","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","5.3","1",NA,"23.6","1","-5.3","0","",,NA,"50.8","1",NA,"","12","",,NA,"367.8","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","4.7","6",NA,"15.0","6","-6.5","6","5.0","6",NA,"86.4","6",NA,"","12","","",NA,"319.9","0.0","8202896"
"LOUISBOURG","45.900","-60.000","NS","10.0","29","7.8","16.0","29","4.0","29","0.0","29",NA,"0.0","29",NA,"0.0","0","","",NA,"8.0","0.0","8203161"
"LR.SACKVILLE/BEDFORD SNOW","44.756","-63.659","NS","",,NA,"",,"",,"2.0","4",NA,"2.0","4",NA,"","1","","",NA,"","","8203171"
"LYONS BROOK","45.658","-62.797","NS","5.1","2","0.9","22.0","2","-6.0","2","6.0","2",NA,"65.5","2",NA,"0.0","14","","",NA,"362.5","0.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","4.1","1",NA,"18.1","1","-5.4","1","",,NA,"57.9","1",NA,"","13","",,NA,"402.9","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","2.8","18",NA,"16.3","15","-4.8","16","",,NA,"0.0","28",NA,"121.0","0","",,NA,"182.6","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","4.0","1",NA,"19.2","1","-7.7","0","",,NA,"82.0","0",NA,"","13","",,NA,"407.2","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","4.3","0",NA,"19.6","0","-7.1","0","",,NA,"66.3","0",NA,"","14","",,NA,"411.5","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","5.0","18","0.9","17.5","18","-4.0","18","0.0","18",NA,"25.9","18",NA,"0.0","6","","",NA,"156.2","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","3.3","0",NA,"18.3","0","-7.3","0","7.0","0",NA,"91.6","0",NA,"0.0","8","","",NA,"441.3","0.0","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","2.8","0",NA,"16.5","0","-5.7","0","",,NA,"89.6","0",NA,"","11","",,NA,"457.1","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","5.5","28","1.2","14.0","28","-3.0","28","0.0","28",NA,"0.6","28",NA,"","0","","",NA,"25.0","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","4.6","0",NA,"12.0","0","-0.5","0","",,NA,"129.0","0",NA,"","13","",,NA,"401.9","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","4.9","0","0.5","19.0","0","-5.0","0","0.0","0","0.0","70.4","0","63.0","0.0","9","","",NA,"394.0","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","1.3","0",NA,"14.7","0","-5.6","0","",,NA,"",,NA,"","","",,NA,"502.3","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","5.3","0","0.4","17.5","0","-2.0","0","0.0","0","0.0","54.8","0","49.0","","7","","",NA,"382.2","0.0","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","4.9","1",NA,"15.8","1","-3.5","0","",,NA,"80.3","0",NA,"","12","",,NA,"379.4","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","2.5","0","0.0","14.2","0","-8.1","0","19.6","0","91.0","95.6","0","72.0","0.0","10","",,NA,"464.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","2.6","1",NA,"14.4","1","-7.8","0","",,NA,"87.4","3",NA,"","11","",,NA,"446.7","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","4.4","0",NA,"23.5","0","-7.0","0","0.0","0",NA,"35.0","0",NA,"0.0","5","","",NA,"407.0","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","3.4","0",NA,"17.4","0","-4.2","0","",,NA,"70.4","0",NA,"","11","",,NA,"437.7","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","6.2","0","1.0","23.5","0","-5.0","0","2.0","0","16.0","62.3","0","67.0","0.0","12","","",NA,"354.4","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","4.8","0",NA,"16.6","0","-7.9","0","",,NA,"78.2","0",NA,"","12","",,NA,"395.3","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","5.1","1",NA,"15.2","1","-4.4","1","",,NA,"87.1","1",NA,"","11","",,NA,"374.5","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","4.7","1",NA,"14.9","1","-5.7","1","2.0","1",NA,"88.0","1",NA,"","10","",,NA,"385.6","0.0","8206495"
