"Environment and Climate Change Canada"
"Monthly Values for January - 2006"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHETICAMP CS","46.645","-60.947","NS","0.0","0",NA,"18.3","0","-10.1","0","",,NA,"83.8","0",NA,"2.0","14","","",NA,"557.5","0.0","8200827"
"COLLEGEVILLE","45.483","-62.017","NS","-0.7","0","5.8","15.0","0","-10.0","0","27.0","0","56.0","59.9","0","54.0","","12","","",NA,"578.9","0.0","8201000"
"DEBERT","45.417","-63.467","NS","-1.8","0",NA,"14.5","0","-14.6","0","",,NA,"64.7","0",NA,"2.0","12","",,NA,"612.9","0.0","8201390"
"DEMING","45.216","-61.178","NS","0.5","0","4.5","10.0","0","-8.5","0","36.0","0","118.0","98.0","1",NA,"0.0","12","","",NA,"542.3","0.0","8201410"
"GRAND ETANG","46.550","-61.050","NS","0.4","0",NA,"17.3","0","-8.5","0","",,NA,"",,NA,"","","","",NA,"544.6","0.0","8201969"
"GREENWOOD A","44.983","-64.917","NS","-0.9","0","4.7","15.7","0","-11.1","0","56.7","0","72.0","64.9","0","63.0","7.0","13","",,NA,"584.4","0.0","8202000"
"HALIFAX STANFIELD INT'L A","44.883","-63.517","NS","-1.5","0","4.3","13.2","0","-11.0","0","39.5","0","68.0","109.4","0","81.0","10.0","15","",,NA,"605.3","0.0","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","0.7","0",NA,"10.7","0","-7.5","0","",,NA,"",,NA,"","","",,NA,"535.0","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","-0.3","0",NA,"17.3","0","-9.7","0","",,NA,"122.2","0",NA,"7.0","16","",,NA,"567.0","0.0","8202502"
"KEJIMKUJIK 1","44.432","-65.203","NS","-1.0","0",NA,"13.3","0","-11.3","0","",,NA,"101.5","0",NA,"9.0","12","",,NA,"587.6","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-0.5","0",NA,"14.9","0","-10.6","0","",,NA,"73.9","0",NA,"15.0","13","",,NA,"572.6","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-0.4","0",NA,"12.0","0","-10.0","0","51.5","0",NA,"103.7","0",NA,"","12","","",NA,"571.8","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","0.1","0","4.7","14.5","0","-9.5","0","56.6","0","100.0","111.2","0","75.0","5.0","15","","",NA,"553.9","0.0","8203100"
"LOUISBOURG","45.900","-60.000","NS","-0.5","0","4.4","11.0","0","-10.0","0","50.0","1",NA,"153.4","1",NA,"","15","","",NA,"574.0","0.0","8203161"
"LUNENBURG","44.360","-64.296","NS","1.0","0",NA,"10.2","0","-8.0","0","",,NA,"",,NA,"","","","",NA,"527.9","0.0","8203210"
"LYONS BROOK","45.658","-62.797","NS","-0.8","0","5.4","16.0","0","-10.0","0","44.0","0","63.0","94.5","0","86.0","2.0","17","","",NA,"582.7","0.0","8203230"
"MABOU","46.067","-61.383","NS","-0.5","0",NA,"16.0","0","-11.0","0","5.0","9",NA,"42.8","9",NA,"","8","","",NA,"574.1","0.0","8203249"
"MCNABS ISLAND (AUT)","44.600","-63.533","NS","0.4","0",NA,"9.8","0","-8.6","0","",,NA,"",,NA,"","","","",NA,"545.5","0.0","8203478"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","-0.9","0","5.2","15.0","0","-13.0","0","58.0","0","118.0","146.0","0","113.0","","15","","",NA,"586.4","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","-2.1","0",NA,"15.8","0","-15.6","0","",,NA,"79.9","0",NA,"0.0","17","",,NA,"623.4","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-3.2","0",NA,"14.7","0","-11.7","0","",,NA,"147.0","0",NA,"54.0","21","","",NA,"657.9","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-0.9","0",NA,"15.5","0","-13.5","0","",,NA,"97.3","0",NA,"2.0","14","",,NA,"587.4","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-1.9","0",NA,"12.7","0","-15.1","0","",,NA,"82.4","0",NA,"6.0","14","",,NA,"616.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-1.5","9","4.7","14.5","7","-11.0","5","12.5","2",NA,"71.1","4",NA,"15.0","9","","",NA,"429.1","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","0.4","0",NA,"16.7","0","-10.0","0","47.0","1",NA,"103.5","1",NA,"","15","","",NA,"545.5","0.0","8204456"
"HAWKESBURY","45.617","-61.367","NS","-1.3","17",NA,"10.0","16","-9.0","17","58.2","0",NA,"58.2","0",NA,"10.0","7","","",NA,"269.5","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","-2.2","9","5.0","15.5","2","-15.0","7","13.0","7",NA,"47.5","11",NA,"2.0","9","","",NA,"443.4","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","3.5","0",NA,"13.4","0","-4.1","0","",,NA,"120.5","0",NA,"0.0","17","",,NA,"448.3","0.0","8204700"
"SABLE ISLAND","43.933","-60.017","NS","3.5","0",NA,"13.4","0","-4.1","0","25.6","0",NA,"153.0","0",NA,"2.0","16","","",NA,"448.2","0.0","8204701"
"ST MARGARET'S BAY","44.700","-63.900","NS","0.1","0","5.8","15.0","0","-10.0","0","33.0","1",NA,"86.2","1",NA,"","7","","",NA,"555.9","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-0.6","0",NA,"8.4","0","-7.3","0","",,NA,"",,NA,"","","",,NA,"578.0","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","-1.1","0","5.3","13.0","0","-10.0","0","58.0","3",NA,"116.6","0","84.0","18.0","12","","",NA,"592.9","0.0","8205000"
"SHEARWATER A","44.633","-63.500","NS","0.0","2","4.6","10.2","2","-9.7","2","44.3","2",NA,"93.9","2",NA,"6.0","12","84.3","2",NA,"521.9","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","0.3","0",NA,"10.3","0","-9.3","0","",,NA,"73.8","0",NA,"0.0","10","",,NA,"548.7","0.0","8205091"
"SOUTH MOUNTAIN","45.017","-64.683","NS","-1.3","1",NA,"14.5","0","-12.0","1","37.8","1",NA,"88.4","1",NA,"14.0","14","","",NA,"579.1","0.0","8205185"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","-0.7","2",NA,"15.0","2","-10.6","0","45.1","1",NA,"99.2","1",NA,"3.0","13","","",NA,"543.3","0.0","8205193"
"SYDNEY A","46.167","-60.048","NS","-0.2","0","5.2","15.0","0","-10.9","0","70.4","0","95.0","126.4","0","83.0","15.0","15","",,NA,"564.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-0.6","11",NA,"14.6","11","-11.2","11","",,NA,"37.9","5",NA,"3.0","9","",,NA,"372.7","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-1.6","0",NA,"16.0","0","-11.5","0","34.0","3",NA,"68.0","4",NA,"","13","","",NA,"606.7","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-0.3","0",NA,"15.9","0","-9.9","0","",,NA,"80.9","0",NA,"0.0","15","",,NA,"568.0","0.0","8205895"
"TUSKET","43.883","-65.983","NS","",,NA,"",,"",,"37.0","1",NA,"93.4","1",NA,"","9","","",NA,"","","8206100"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-0.5","0","5.1","15.5","0","-13.0","0","45.2","0","70.0","89.9","0","81.0","16.0","14","","",NA,"574.1","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","0.9","0",NA,"10.5","0","-9.7","0","",,NA,"100.2","0",NA,"","12","",,NA,"529.4","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"47.0","0","67.0","98.0","0","79.0","","10","","",NA,"","","8206316"
"WRECK COVE BROOK","46.533","-60.450","NS","-1.1","0","4.6","16.0","0","-13.0","0","77.0","2",NA,"178.6","2",NA,"","13","","",NA,"593.5","0.0","8206450"
"YARMOUTH A","43.831","-66.089","NS","0.6","0","3.6","13.2","0","-8.9","0","45.2","0","66.0","76.6","0","60.0","1.0","12","84.5","0","111.0","540.7","0.0","8206500"
